filename,variance_of_laplacian,dest
001084.jpg,7.8082,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001084.jpg
001085.jpg,7.0591,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001085.jpg
001086.jpg,8.0611,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001086.jpg
001087.jpg,9.8443,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001087.jpg
001088.jpg,10.2388,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001088.jpg
001089.jpg,10.0698,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001089.jpg
001090.jpg,10.3304,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001090.jpg
001091.jpg,9.8990,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001091.jpg
001092.jpg,10.5834,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001092.jpg
001093.jpg,10.5324,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001093.jpg
001094.jpg,15.1280,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001094.jpg
001095.jpg,11.8478,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001095.jpg
001096.jpg,11.7938,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001096.jpg
001097.jpg,11.1537,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001097.jpg
001098.jpg,10.9581,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001098.jpg
001099.jpg,10.9713,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001099.jpg
001100.jpg,16.7589,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001100.jpg
001101.jpg,20.7617,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001101.jpg
001102.jpg,20.7486,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001102.jpg
001103.jpg,20.0179,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001103.jpg
001104.jpg,20.9913,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001104.jpg
001105.jpg,21.1578,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001105.jpg
001106.jpg,20.8736,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001106.jpg
001107.jpg,20.3211,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001107.jpg
001108.jpg,20.1743,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001108.jpg
001109.jpg,19.1915,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001109.jpg
001110.jpg,19.0358,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001110.jpg
001111.jpg,32.2633,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001111.jpg
001112.jpg,24.8490,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001112.jpg
001113.jpg,18.5175,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001113.jpg
001114.jpg,17.6216,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001114.jpg
001115.jpg,17.1021,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001115.jpg
001116.jpg,17.1037,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001116.jpg
001117.jpg,23.4603,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001117.jpg
001118.jpg,17.1861,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001118.jpg
001119.jpg,16.7906,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001119.jpg
001120.jpg,20.1453,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001120.jpg
001121.jpg,24.8710,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001121.jpg
001122.jpg,29.2085,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001122.jpg
001123.jpg,29.6985,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001123.jpg
001124.jpg,29.6925,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001124.jpg
001125.jpg,30.7237,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001125.jpg
001126.jpg,29.3824,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001126.jpg
001127.jpg,40.8614,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001127.jpg
001128.jpg,41.3427,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001128.jpg
001129.jpg,41.9834,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001129.jpg
001130.jpg,41.9019,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001130.jpg
001131.jpg,42.4717,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001131.jpg
001132.jpg,43.4615,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001132.jpg
001133.jpg,44.2722,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001133.jpg
001134.jpg,44.2401,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001134.jpg
001135.jpg,43.8516,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001135.jpg
001136.jpg,43.5444,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001136.jpg
001137.jpg,43.3061,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001137.jpg
001138.jpg,42.8842,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001138.jpg
001139.jpg,42.6877,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001139.jpg
001140.jpg,42.2629,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001140.jpg
001141.jpg,41.9908,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001141.jpg
001142.jpg,41.8813,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001142.jpg
001143.jpg,41.9782,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001143.jpg
001144.jpg,42.2316,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001144.jpg
001145.jpg,42.2070,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001145.jpg
001146.jpg,42.3252,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001146.jpg
001147.jpg,43.0902,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001147.jpg
001148.jpg,43.0853,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001148.jpg
001149.jpg,43.2121,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001149.jpg
001150.jpg,43.1333,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001150.jpg
001151.jpg,43.4147,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001151.jpg
001152.jpg,43.2663,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001152.jpg
001153.jpg,42.2052,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001153.jpg
001154.jpg,41.4972,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001154.jpg
001155.jpg,41.8290,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001155.jpg
001156.jpg,42.1714,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001156.jpg
001157.jpg,42.5836,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001157.jpg
001158.jpg,42.6768,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001158.jpg
001159.jpg,42.9268,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001159.jpg
001160.jpg,43.0583,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001160.jpg
001161.jpg,42.8515,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001161.jpg
001162.jpg,42.8391,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001162.jpg
001163.jpg,42.7856,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001163.jpg
001164.jpg,42.5856,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001164.jpg
001165.jpg,43.1136,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001165.jpg
001166.jpg,43.6445,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001166.jpg
001167.jpg,43.6447,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001167.jpg
001168.jpg,44.2115,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001168.jpg
001169.jpg,44.0123,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001169.jpg
001170.jpg,43.5627,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001170.jpg
001171.jpg,44.1735,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001171.jpg
001172.jpg,44.1711,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001172.jpg
001173.jpg,43.2860,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001173.jpg
001174.jpg,43.2031,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001174.jpg
001175.jpg,43.0586,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001175.jpg
001176.jpg,4.2582,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001176.jpg
001177.jpg,4.6837,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001177.jpg
001178.jpg,4.4057,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001178.jpg
001179.jpg,2.0941,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001179.jpg
001180.jpg,2.3925,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001180.jpg
001181.jpg,2.6877,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001181.jpg
001182.jpg,2.8434,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001182.jpg
001183.jpg,2.9075,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001183.jpg
001184.jpg,2.8237,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001184.jpg
001185.jpg,3.0529,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001185.jpg
001186.jpg,3.0729,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001186.jpg
001187.jpg,3.2432,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001187.jpg
001188.jpg,2.9852,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001188.jpg
001189.jpg,2.6481,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001189.jpg
001190.jpg,2.5991,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001190.jpg
001191.jpg,2.3440,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001191.jpg
001192.jpg,2.7121,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001192.jpg
001193.jpg,3.2700,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001193.jpg
001194.jpg,4.5191,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001194.jpg
001195.jpg,5.3832,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001195.jpg
001196.jpg,4.3046,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001196.jpg
001197.jpg,4.3040,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001197.jpg
001198.jpg,2.9319,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001198.jpg
001199.jpg,3.2062,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001199.jpg
001200.jpg,4.1110,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001200.jpg
001201.jpg,4.3549,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001201.jpg
001202.jpg,3.9150,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001202.jpg
001203.jpg,3.8967,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001203.jpg
001204.jpg,4.2108,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001204.jpg
001205.jpg,5.3877,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001205.jpg
001206.jpg,7.4899,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001206.jpg
001207.jpg,22.3161,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001207.jpg
001208.jpg,19.3467,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001208.jpg
001209.jpg,30.8066,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001209.jpg
001210.jpg,23.3997,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001210.jpg
001211.jpg,40.4938,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001211.jpg
001212.jpg,35.0241,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001212.jpg
001213.jpg,57.2475,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001213.jpg
001214.jpg,50.5474,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001214.jpg
001215.jpg,61.9986,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001215.jpg
001216.jpg,56.7842,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001216.jpg
001217.jpg,68.4701,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001217.jpg
001218.jpg,66.0156,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001218.jpg
001219.jpg,68.2223,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001219.jpg
001220.jpg,77.4413,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001220.jpg
001221.jpg,78.6115,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001221.jpg
001229.jpg,78.4115,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001229.jpg
001230.jpg,69.6093,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001230.jpg
001231.jpg,62.5152,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001231.jpg
001232.jpg,62.5311,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001232.jpg
001233.jpg,62.6476,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001233.jpg
001234.jpg,65.2848,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001234.jpg
001235.jpg,68.8142,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001235.jpg
001236.jpg,71.5600,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001236.jpg
001237.jpg,69.6733,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001237.jpg
001238.jpg,68.7041,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001238.jpg
001239.jpg,65.8072,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001239.jpg
001240.jpg,64.4197,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001240.jpg
001241.jpg,68.7171,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001241.jpg
001242.jpg,70.5528,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001242.jpg
001243.jpg,68.9431,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001243.jpg
001244.jpg,63.3770,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001244.jpg
001245.jpg,59.4238,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001245.jpg
001246.jpg,59.5746,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001246.jpg
001247.jpg,63.3579,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001247.jpg
001248.jpg,56.7698,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001248.jpg
001249.jpg,54.4721,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001249.jpg
001250.jpg,49.7267,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001250.jpg
001251.jpg,50.7648,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001251.jpg
001252.jpg,50.5914,/Users/jeff/python/10_demo/v1/frames_step1/blurred_frames/001252.jpg
